ID,Năm,Loại chi,Chi chi tiết,Tên đơn vị,"Số tiền
  (triệu đồng)"
5037,2015,Chi trả nợ và viện trợ,,Bộ Giao thông vận tải,"12,620"
5038,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN",Bộ Giao thông vận tải,"485,663"
5039,2015,Chi thường xuyên,Chi sự nghiệp Y tế,Bộ Giao thông vận tải,"134,377"
5040,2015,Chi thường xuyên,Chi sự nghiệp KHCN,Bộ Giao thông vận tải,"73,941"
5041,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT",Bộ Giao thông vận tải,-
5042,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,Bộ Giao thông vận tải,-
5043,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,Bộ Giao thông vận tải,"7,608,836"
5044,2015,Chi thường xuyên,Chi sự nghiệp bảo vệ môi trường,Bộ Giao thông vận tải,"14,028"
5045,2015,Chi thường xuyên,"Chi quản lý hành chính, Đảng, đoàn thể",Bộ Giao thông vận tải,"292,068"
5046,2015,Chi thường xuyên,Chi trợ giá mặt hàng chính sách,Bộ Giao thông vận tải,
5047,2015,Chi chương trình mục tiêu,,Bộ Giao thông vận tải,"55,327"
5048,2015,Chi đầu tư phát triển,Chi đầu tư xây dựng cơ bản,Bộ Công thương,"399,698"
5049,2015,Chi đầu tư phát triển,Chi dự trữ quốc gia,Bộ Công thương,
5050,2015,Chi đầu tư phát triển,"Chi bù lệch lãi suất tín dụng nhà nước và cho vay đồng bào dân tộc, hộ nghèo",Bộ Công thương,
5051,2015,Chi đầu tư phát triển,Chi ĐTPT khác,Bộ Công thương,
5052,2015,Chi trả nợ và viện trợ,,Bộ Công thương,658
5053,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN",Bộ Công thương,"604,412"
5054,2015,Chi thường xuyên,Chi sự nghiệp Y tế,Bộ Công thương,"14,065"
5055,2015,Chi thường xuyên,Chi sự nghiệp KHCN,Bộ Công thương,"328,635"
5056,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT",Bộ Công thương,307
5057,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,Bộ Công thương,-
5058,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,Bộ Công thương,"395,793"
5059,2015,Chi thường xuyên,Chi sự nghiệp bảo vệ môi trường,Bộ Công thương,"22,784"
5060,2015,Chi thường xuyên,"Chi quản lý hành chính, Đảng, đoàn thể",Bộ Công thương,"473,238"
5061,2015,Chi thường xuyên,Chi trợ giá mặt hàng chính sách,Bộ Công thương,473
5062,2015,Chi chương trình mục tiêu,,Bộ Công thương,"68,872"
5063,2015,Chi đầu tư phát triển,Chi đầu tư xây dựng cơ bản,Bộ Xây dựng,"1,510,471"
5064,2015,Chi đầu tư phát triển,Chi dự trữ quốc gia,Bộ Xây dựng,
5065,2015,Chi đầu tư phát triển,"Chi bù lệch lãi suất tín dụng nhà nước và cho vay đồng bào dân tộc, hộ nghèo",Bộ Xây dựng,
5066,2015,Chi đầu tư phát triển,Chi ĐTPT khác,Bộ Xây dựng,
5067,2015,Chi trả nợ và viện trợ,,Bộ Xây dựng,"3,300"
5068,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN",Bộ Xây dựng,"388,675"
5069,2015,Chi thường xuyên,Chi sự nghiệp Y tế,Bộ Xây dựng,"62,134"
5070,2015,Chi thường xuyên,Chi sự nghiệp KHCN,Bộ Xây dựng,"143,032"
5071,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT",Bộ Xây dựng,650
5072,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,Bộ Xây dựng,-
5073,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,Bộ Xây dựng,"125,254"
5074,2015,Chi thường xuyên,Chi sự nghiệp bảo vệ môi trường,Bộ Xây dựng,"5,749"
5075,2015,Chi thường xuyên,"Chi quản lý hành chính, Đảng, đoàn thể",Bộ Xây dựng,"108,770"
5076,2015,Chi thường xuyên,Chi trợ giá mặt hàng chính sách,Bộ Xây dựng,
5077,2015,Chi chương trình mục tiêu,,Bộ Xây dựng,"19,062"
5078,2015,Chi đầu tư phát triển,Chi đầu tư xây dựng cơ bản,Bộ Y tế,"994,215"
5079,2015,Chi đầu tư phát triển,Chi dự trữ quốc gia,Bộ Y tế,
5080,2015,Chi đầu tư phát triển,"Chi bù lệch lãi suất tín dụng nhà nước và cho vay đồng bào dân tộc, hộ nghèo",Bộ Y tế,
5081,2015,Chi đầu tư phát triển,Chi ĐTPT khác,Bộ Y tế,
5082,2015,Chi trả nợ và viện trợ,,Bộ Y tế,"25,303"
5083,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN",Bộ Y tế,"2,081,406"
5084,2015,Chi thường xuyên,Chi sự nghiệp Y tế,Bộ Y tế,"4,277,367"
5085,2015,Chi thường xuyên,Chi sự nghiệp KHCN,Bộ Y tế,"78,215"
5086,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT",Bộ Y tế,-
5087,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,Bộ Y tế,"73,116"
5088,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,Bộ Y tế,"1,239"
5089,2015,Chi thường xuyên,Chi sự nghiệp bảo vệ môi trường,Bộ Y tế,"9,203"
5090,2015,Chi thường xuyên,"Chi quản lý hành chính, Đảng, đoàn thể",Bộ Y tế,"143,603"
5091,2015,Chi thường xuyên,Chi trợ giá mặt hàng chính sách,Bộ Y tế,370
5092,2015,Chi chương trình mục tiêu,,Bộ Y tế,"1,795,529"
5093,2015,Chi đầu tư phát triển,Chi đầu tư xây dựng cơ bản,Bộ Giáo dục và Đào tạo,"1,389,453"
5094,2015,Chi đầu tư phát triển,Chi dự trữ quốc gia,Bộ Giáo dục và Đào tạo,
5095,2015,Chi đầu tư phát triển,"Chi bù lệch lãi suất tín dụng nhà nước và cho vay đồng bào dân tộc, hộ nghèo",Bộ Giáo dục và Đào tạo,
5096,2015,Chi đầu tư phát triển,Chi ĐTPT khác,Bộ Giáo dục và Đào tạo,
5097,2015,Chi trả nợ và viện trợ,,Bộ Giáo dục và Đào tạo,"82,134"
5098,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN",Bộ Giáo dục và Đào tạo,"4,952,663"
5099,2015,Chi thường xuyên,Chi sự nghiệp Y tế,Bộ Giáo dục và Đào tạo,-
5100,2015,Chi thường xuyên,Chi sự nghiệp KHCN,Bộ Giáo dục và Đào tạo,"226,757"
5101,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT",Bộ Giáo dục và Đào tạo,-
5102,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,Bộ Giáo dục và Đào tạo,944
5103,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,Bộ Giáo dục và Đào tạo,"1,471"
5104,2015,Chi thường xuyên,Chi sự nghiệp bảo vệ môi trường,Bộ Giáo dục và Đào tạo,"5,601"
5105,2015,Chi thường xuyên,"Chi quản lý hành chính, Đảng, đoàn thể",Bộ Giáo dục và Đào tạo,"126,804"
5106,2015,Chi thường xuyên,Chi trợ giá mặt hàng chính sách,Bộ Giáo dục và Đào tạo,796
5107,2015,Chi chương trình mục tiêu,,Bộ Giáo dục và Đào tạo,"246,018"
5108,2015,Chi đầu tư phát triển,Chi đầu tư xây dựng cơ bản,Bộ Khoa học và Công nghệ,"261,858"
5109,2015,Chi đầu tư phát triển,Chi dự trữ quốc gia,Bộ Khoa học và Công nghệ,
5110,2015,Chi đầu tư phát triển,"Chi bù lệch lãi suất tín dụng nhà nước và cho vay đồng bào dân tộc, hộ nghèo",Bộ Khoa học và Công nghệ,
5111,2015,Chi đầu tư phát triển,Chi ĐTPT khác,Bộ Khoa học và Công nghệ,
5112,2015,Chi trả nợ và viện trợ,,Bộ Khoa học và Công nghệ,"4,292"
5113,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN",Bộ Khoa học và Công nghệ,"5,296"
5114,2015,Chi thường xuyên,Chi sự nghiệp Y tế,Bộ Khoa học và Công nghệ,-
5115,2015,Chi thường xuyên,Chi sự nghiệp KHCN,Bộ Khoa học và Công nghệ,"2,346,752"
5116,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT",Bộ Khoa học và Công nghệ,"10,904"
5117,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,Bộ Khoa học và Công nghệ,-
5118,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,Bộ Khoa học và Công nghệ,-
5119,2015,Chi thường xuyên,Chi sự nghiệp bảo vệ môi trường,Bộ Khoa học và Công nghệ,"1,867"
5120,2015,Chi thường xuyên,"Chi quản lý hành chính, Đảng, đoàn thể",Bộ Khoa học và Công nghệ,"91,892"
5121,2015,Chi thường xuyên,Chi trợ giá mặt hàng chính sách,Bộ Khoa học và Công nghệ,
5122,2015,Chi chương trình mục tiêu,,Bộ Khoa học và Công nghệ,200
5123,2015,Chi đầu tư phát triển,Chi đầu tư xây dựng cơ bản,"Bộ Văn hóa, Thể thao và Du lịch","519,266"
5124,2015,Chi đầu tư phát triển,Chi dự trữ quốc gia,"Bộ Văn hóa, Thể thao và Du lịch",
5125,2015,Chi đầu tư phát triển,"Chi bù lệch lãi suất tín dụng nhà nước và cho vay đồng bào dân tộc, hộ nghèo","Bộ Văn hóa, Thể thao và Du lịch",
5126,2015,Chi đầu tư phát triển,Chi ĐTPT khác,"Bộ Văn hóa, Thể thao và Du lịch",
5127,2015,Chi trả nợ và viện trợ,,"Bộ Văn hóa, Thể thao và Du lịch","9,638"
5128,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN","Bộ Văn hóa, Thể thao và Du lịch","504,483"
5129,2015,Chi thường xuyên,Chi sự nghiệp Y tế,"Bộ Văn hóa, Thể thao và Du lịch","18,242"
5130,2015,Chi thường xuyên,Chi sự nghiệp KHCN,"Bộ Văn hóa, Thể thao và Du lịch","29,274"
5131,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT","Bộ Văn hóa, Thể thao và Du lịch","1,390,724"
5132,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,"Bộ Văn hóa, Thể thao và Du lịch",540
5133,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,"Bộ Văn hóa, Thể thao và Du lịch","98,671"
5134,2015,Chi thường xuyên,Chi sự nghiệp bảo vệ môi trường,"Bộ Văn hóa, Thể thao và Du lịch","5,311"
5135,2015,Chi thường xuyên,"Chi quản lý hành chính, Đảng, đoàn thể","Bộ Văn hóa, Thể thao và Du lịch","148,131"
5136,2015,Chi thường xuyên,Chi trợ giá mặt hàng chính sách,"Bộ Văn hóa, Thể thao và Du lịch","2,943"
5137,2015,Chi chương trình mục tiêu,,"Bộ Văn hóa, Thể thao và Du lịch","40,432"
5138,2015,Chi đầu tư phát triển,Chi đầu tư xây dựng cơ bản,Bộ Lao động - Thương binh - Xã hội,"409,100"
5139,2015,Chi đầu tư phát triển,Chi dự trữ quốc gia,Bộ Lao động - Thương binh - Xã hội,
5140,2015,Chi đầu tư phát triển,"Chi bù lệch lãi suất tín dụng nhà nước và cho vay đồng bào dân tộc, hộ nghèo",Bộ Lao động - Thương binh - Xã hội,
5141,2015,Chi đầu tư phát triển,Chi ĐTPT khác,Bộ Lao động - Thương binh - Xã hội,
5142,2015,Chi trả nợ và viện trợ,,Bộ Lao động - Thương binh - Xã hội,"32,957"
5143,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN",Bộ Lao động - Thương binh - Xã hội,"653,647"
5144,2015,Chi thường xuyên,Chi sự nghiệp Y tế,Bộ Lao động - Thương binh - Xã hội,"131,493"
5145,2015,Chi thường xuyên,Chi sự nghiệp KHCN,Bộ Lao động - Thương binh - Xã hội,"20,449"
5146,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT",Bộ Lao động - Thương binh - Xã hội,-
5147,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,Bộ Lao động - Thương binh - Xã hội,##########
5148,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,Bộ Lao động - Thương binh - Xã hội,"35,474"
5149,2015,Chi thường xuyên,Chi sự nghiệp bảo vệ môi trường,Bộ Lao động - Thương binh - Xã hội,888
5150,2015,Chi thường xuyên,"Chi quản lý hành chính, Đảng, đoàn thể",Bộ Lao động - Thương binh - Xã hội,"233,746"
5151,2015,Chi thường xuyên,Chi trợ giá mặt hàng chính sách,Bộ Lao động - Thương binh - Xã hội,"1,570"
5152,2015,Chi chương trình mục tiêu,,Bộ Lao động - Thương binh - Xã hội,"587,773"
5153,2015,Chi đầu tư phát triển,Chi đầu tư xây dựng cơ bản,Bộ Tài chính,"341,465"
5154,2015,Chi đầu tư phát triển,Chi dự trữ quốc gia,Bộ Tài chính,
5155,2015,Chi đầu tư phát triển,"Chi bù lệch lãi suất tín dụng nhà nước và cho vay đồng bào dân tộc, hộ nghèo",Bộ Tài chính,
5156,2015,Chi đầu tư phát triển,Chi ĐTPT khác,Bộ Tài chính,"1,494,412"
5157,2015,Chi trả nợ và viện trợ,,Bộ Tài chính,"5,064"
5158,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN",Bộ Tài chính,"140,254"
5159,2015,Chi thường xuyên,Chi sự nghiệp Y tế,Bộ Tài chính,-
5160,2015,Chi thường xuyên,Chi sự nghiệp KHCN,Bộ Tài chính,"22,712"
5161,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT",Bộ Tài chính,-
5162,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,Bộ Tài chính,"500,000"
5163,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,Bộ Tài chính,"468,615"
5164,2015,Chi thường xuyên,Chi sự nghiệp bảo vệ môi trường,Bộ Tài chính,938
5165,2015,Chi thường xuyên,"Chi quản lý hành chính, Đảng, đoàn thể",Bộ Tài chính,##########
5166,2015,Chi thường xuyên,Chi trợ giá mặt hàng chính sách,Bộ Tài chính,360
5167,2015,Chi chương trình mục tiêu,,Bộ Tài chính,"3,858"
5168,2015,Chi đầu tư phát triển,Chi đầu tư xây dựng cơ bản,Bộ Tư pháp,"553,218"
5169,2015,Chi đầu tư phát triển,Chi dự trữ quốc gia,Bộ Tư pháp,
5170,2015,Chi đầu tư phát triển,"Chi bù lệch lãi suất tín dụng nhà nước và cho vay đồng bào dân tộc, hộ nghèo",Bộ Tư pháp,
5171,2015,Chi đầu tư phát triển,Chi ĐTPT khác,Bộ Tư pháp,
5172,2015,Chi trả nợ và viện trợ,,Bộ Tư pháp,"2,834"
5173,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN",Bộ Tư pháp,"84,440"
5174,2015,Chi thường xuyên,Chi sự nghiệp Y tế,Bộ Tư pháp,-
5175,2015,Chi thường xuyên,Chi sự nghiệp KHCN,Bộ Tư pháp,"11,278"
5176,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT",Bộ Tư pháp,-
5177,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,Bộ Tư pháp,"1,065"
5178,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,Bộ Tư pháp,"2,214"
5179,2015,Chi thường xuyên,Chi sự nghiệp bảo vệ môi trường,Bộ Tư pháp,"1,489"
5180,2015,Chi thường xuyên,"Chi quản lý hành chính, Đảng, đoàn thể",Bộ Tư pháp,"1,651,666"
5181,2015,Chi thường xuyên,Chi trợ giá mặt hàng chính sách,Bộ Tư pháp,200
5182,2015,Chi chương trình mục tiêu,,Bộ Tư pháp,"1,100"
5183,2015,Chi đầu tư phát triển,Chi đầu tư xây dựng cơ bản,Ngân hàng Nhà nước,"173,014"
5184,2015,Chi đầu tư phát triển,Chi dự trữ quốc gia,Ngân hàng Nhà nước,
5185,2015,Chi đầu tư phát triển,"Chi bù lệch lãi suất tín dụng nhà nước và cho vay đồng bào dân tộc, hộ nghèo",Ngân hàng Nhà nước,
5186,2015,Chi đầu tư phát triển,Chi ĐTPT khác,Ngân hàng Nhà nước,
5187,2015,Chi trả nợ và viện trợ,,Ngân hàng Nhà nước,"2,600"
5188,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN",Ngân hàng Nhà nước,"140,197"
5189,2015,Chi thường xuyên,Chi sự nghiệp Y tế,Ngân hàng Nhà nước,-
5190,2015,Chi thường xuyên,Chi sự nghiệp KHCN,Ngân hàng Nhà nước,"356,072"
5191,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT",Ngân hàng Nhà nước,-
5192,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,Ngân hàng Nhà nước,-
5193,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,Ngân hàng Nhà nước,"29,576"
5194,2015,Chi thường xuyên,Chi sự nghiệp bảo vệ môi trường,Ngân hàng Nhà nước,-
5195,2015,Chi thường xuyên,"Chi quản lý hành chính, Đảng, đoàn thể",Ngân hàng Nhà nước,"1,351"
5196,2015,Chi thường xuyên,Chi trợ giá mặt hàng chính sách,Ngân hàng Nhà nước,
5197,2015,Chi chương trình mục tiêu,,Ngân hàng Nhà nước,-
5198,2015,Chi đầu tư phát triển,Chi đầu tư xây dựng cơ bản,Bộ Kế hoạch và Đầu tư,"380,701"
5199,2015,Chi đầu tư phát triển,Chi dự trữ quốc gia,Bộ Kế hoạch và Đầu tư,
5200,2015,Chi đầu tư phát triển,"Chi bù lệch lãi suất tín dụng nhà nước và cho vay đồng bào dân tộc, hộ nghèo",Bộ Kế hoạch và Đầu tư,
5201,2015,Chi đầu tư phát triển,Chi ĐTPT khác,Bộ Kế hoạch và Đầu tư,"500,000"
5202,2015,Chi trả nợ và viện trợ,,Bộ Kế hoạch và Đầu tư,"6,798"
5203,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN",Bộ Kế hoạch và Đầu tư,"73,861"
5204,2015,Chi thường xuyên,Chi sự nghiệp Y tế,Bộ Kế hoạch và Đầu tư,-
5205,2015,Chi thường xuyên,Chi sự nghiệp KHCN,Bộ Kế hoạch và Đầu tư,"35,462"
5206,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT",Bộ Kế hoạch và Đầu tư,-
5207,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,Bộ Kế hoạch và Đầu tư,-
5208,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,Bộ Kế hoạch và Đầu tư,"36,635"
5209,2015,Chi thường xuyên,Chi sự nghiệp bảo vệ môi trường,Bộ Kế hoạch và Đầu tư,801
5210,2015,Chi thường xuyên,"Chi quản lý hành chính, Đảng, đoàn thể",Bộ Kế hoạch và Đầu tư,"1,765,526"
5211,2015,Chi thường xuyên,Chi trợ giá mặt hàng chính sách,Bộ Kế hoạch và Đầu tư,647
5212,2015,Chi chương trình mục tiêu,,Bộ Kế hoạch và Đầu tư,"1,344"
5213,2015,Chi đầu tư phát triển,Chi đầu tư xây dựng cơ bản,Bộ Nội vụ,"321,002"
5214,2015,Chi đầu tư phát triển,Chi dự trữ quốc gia,Bộ Nội vụ,
5215,2015,Chi đầu tư phát triển,"Chi bù lệch lãi suất tín dụng nhà nước và cho vay đồng bào dân tộc, hộ nghèo",Bộ Nội vụ,
5216,2015,Chi đầu tư phát triển,Chi ĐTPT khác,Bộ Nội vụ,
5217,2015,Chi trả nợ và viện trợ,,Bộ Nội vụ,"7,462"
5218,2015,Chi thường xuyên,"Chi sự nghiệp Giáo dục, ĐT & DN",Bộ Nội vụ,"144,017"
5219,2015,Chi thường xuyên,Chi sự nghiệp Y tế,Bộ Nội vụ,-
5220,2015,Chi thường xuyên,Chi sự nghiệp KHCN,Bộ Nội vụ,"9,066"
5221,2015,Chi thường xuyên,"Chi VHTT, PHTH, TDTT",Bộ Nội vụ,"2,046"
5222,2015,Chi thường xuyên,Chi lương hưu và đảm bảo xã hội,Bộ Nội vụ,772
5223,2015,Chi thường xuyên,Chi sự nghiệp Kinh tế,Bộ Nội vụ,"27,360"
